loss,master_output_loss,sub_output_loss,master_output_categorical_accuracy,sub_output_categorical_accuracy,val_loss,val_master_output_loss,val_sub_output_loss,val_master_output_categorical_accuracy,val_sub_output_categorical_accuracy
5.244797706604004,0.7185643315315247,4.526228904724121,0.707101047039032,0.037658434361219406,4.5952982902526855,0.5975922346115112,3.997704267501831,0.7340116500854492,0.07901691645383835
4.579719066619873,0.6219274401664734,3.9577877521514893,0.7373905777931213,0.08988603949546814,4.3367815017700195,0.590850830078125,3.7459332942962646,0.7283298373222351,0.12539640069007874
4.160876750946045,0.5748721361160278,3.586002826690674,0.7550630569458008,0.14310669898986816,3.795017719268799,0.48820725083351135,3.3068084716796875,0.7953224182128906,0.19397462904453278
3.889681816101074,0.5371668934822083,3.352511405944824,0.7728371620178223,0.18283937871456146,3.6326494216918945,0.5192795395851135,3.11336612701416,0.7875264286994934,0.23387949168682098
3.6732583045959473,0.5075173377990723,3.165738821029663,0.7858173251152039,0.2130654752254486,3.5361642837524414,0.4837908148765564,3.052377700805664,0.8091965913772583,0.2502642571926117
3.4838240146636963,0.48726245760917664,2.9965598583221436,0.7968067526817322,0.24680574238300323,3.0155065059661865,0.3996916115283966,2.615816116333008,0.8376057147979736,0.33232030272483826
3.306967258453369,0.46559128165245056,2.8413727283477783,0.8074305653572083,0.27747872471809387,3.0947537422180176,0.4690263867378235,2.6257259845733643,0.8025898337364197,0.322674423456192
3.1702067852020264,0.4469020962715149,2.723308801651001,0.8155558705329895,0.3018139600753784,2.742011785507202,0.36874738335609436,2.373264789581299,0.8451374173164368,0.3792283236980438
3.0516133308410645,0.4319305717945099,2.6196813583374023,0.8223811388015747,0.3220459520816803,2.810500144958496,0.4087021052837372,2.401794195175171,0.8390591740608215,0.3794926106929779
2.940642833709717,0.4222290813922882,2.5184223651885986,0.8246968388557434,0.3435779809951782,2.510828971862793,0.3457319438457489,2.165100336074829,0.858350932598114,0.43076109886169434
2.8294456005096436,0.4093843400478363,2.420064926147461,0.8329846262931824,0.36492717266082764,2.446272373199463,0.34455424547195435,2.1017181873321533,0.8676004409790039,0.44595664739608765
